Weapon Class,Base Weapon,Weapon Name,ID,sortId,Physical Graph,Magic Graph,Fire Graph,Lightning Graph,Holy Graph,Poison Graph,Bleed Graph,Sleep Graph,Madness Graph,Base Str Scale,Base Dex Scale,Base Int Scale,Base Fth Scale, Base Arc Scale,reinforceTypeId
Medium Shield,Horse Crest Wooden Shield,Cold Horse Crest Wooden Shield,31240900,7201011,0,4,0,0,0,6,6,6,6,36,0,24,0,0,900
Medium Shield,Horse Crest Wooden Shield,Poison Horse Crest Wooden Shield,31241000,7201009,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1000
Medium Shield,Horse Crest Wooden Shield,Blood Horse Crest Wooden Shield,31241100,7201010,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1100
Medium Shield,Horse Crest Wooden Shield,Occult Horse Crest Wooden Shield,31241200,7201012,7,0,0,0,0,6,6,6,6,38,0,0,0,38,1200
Medium Shield,Candletree Wooden Shield,Candletree Wooden Shield,31250000,7202000,0,0,0,0,0,6,6,6,6,40,0,0,0,0,8100
Medium Shield,Candletree Wooden Shield,Heavy Candletree Wooden Shield,31250100,7202001,1,0,0,0,0,6,6,6,6,36,0,0,0,0,100
Medium Shield,Candletree Wooden Shield,Keen Candletree Wooden Shield,31250200,7202002,2,0,0,0,0,6,6,6,6,8,32,0,0,0,200
Medium Shield,Candletree Wooden Shield,Quality Candletree Wooden Shield,31250300,7202003,8,0,0,0,0,6,6,6,6,40,40,0,0,0,300
Medium Shield,Candletree Wooden Shield,Fire Candletree Wooden Shield,31250400,7202005,0,0,4,0,0,6,6,6,6,28,12,0,0,0,400
Medium Shield,Candletree Wooden Shield,Flame Art Candletree Wooden Shield,31250500,7202006,0,0,4,0,0,6,6,6,6,14,0,0,24,0,500
Medium Shield,Candletree Wooden Shield,Lightning Candletree Wooden Shield,31250600,7202007,0,0,0,4,0,6,6,6,6,8,28,0,0,0,600
Medium Shield,Candletree Wooden Shield,Sacred Candletree Wooden Shield,31250700,7202008,0,0,0,0,4,6,6,6,6,18,0,0,24,0,700
Medium Shield,Candletree Wooden Shield,Magic Candletree Wooden Shield,31250800,7202004,0,4,0,0,0,6,6,6,6,16,0,24,0,0,800
Medium Shield,Candletree Wooden Shield,Cold Candletree Wooden Shield,31250900,7202011,0,4,0,0,0,6,6,6,6,36,0,24,0,0,900
Medium Shield,Candletree Wooden Shield,Poison Candletree Wooden Shield,31251000,7202009,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1000
Medium Shield,Candletree Wooden Shield,Blood Candletree Wooden Shield,31251100,7202010,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1100
Medium Shield,Candletree Wooden Shield,Occult Candletree Wooden Shield,31251200,7202012,7,0,0,0,0,6,6,6,6,38,0,0,0,38,1200
Medium Shield,Flame Crest Wooden Shield,Flame Crest Wooden Shield,31260000,7203000,0,0,0,0,0,6,6,6,6,40,0,0,0,0,8100
Medium Shield,Flame Crest Wooden Shield,Heavy Flame Crest Wooden Shield,31260100,7203001,1,0,0,0,0,6,6,6,6,36,0,0,0,0,100
Medium Shield,Flame Crest Wooden Shield,Keen Flame Crest Wooden Shield,31260200,7203002,2,0,0,0,0,6,6,6,6,8,32,0,0,0,200
Medium Shield,Flame Crest Wooden Shield,Quality Flame Crest Wooden Shield,31260300,7203003,8,0,0,0,0,6,6,6,6,40,40,0,0,0,300
Medium Shield,Flame Crest Wooden Shield,Fire Flame Crest Wooden Shield,31260400,7203005,0,0,4,0,0,6,6,6,6,28,12,0,0,0,400
Medium Shield,Flame Crest Wooden Shield,Flame Art Flame Crest Wooden Shield,31260500,7203006,0,0,4,0,0,6,6,6,6,14,0,0,24,0,500
Medium Shield,Flame Crest Wooden Shield,Lightning Flame Crest Wooden Shield,31260600,7203007,0,0,0,4,0,6,6,6,6,8,28,0,0,0,600
Medium Shield,Flame Crest Wooden Shield,Sacred Flame Crest Wooden Shield,31260700,7203008,0,0,0,0,4,6,6,6,6,18,0,0,24,0,700
Medium Shield,Flame Crest Wooden Shield,Magic Flame Crest Wooden Shield,31260800,7203004,0,4,0,0,0,6,6,6,6,16,0,24,0,0,800
Medium Shield,Flame Crest Wooden Shield,Cold Flame Crest Wooden Shield,31260900,7203011,0,4,0,0,0,6,6,6,6,36,0,24,0,0,900
Medium Shield,Flame Crest Wooden Shield,Poison Flame Crest Wooden Shield,31261000,7203009,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1000
Medium Shield,Flame Crest Wooden Shield,Blood Flame Crest Wooden Shield,31261100,7203010,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1100
Medium Shield,Flame Crest Wooden Shield,Occult Flame Crest Wooden Shield,31261200,7203012,7,0,0,0,0,6,6,6,6,38,0,0,0,38,1200
Medium Shield,Marred Wooden Shield,Marred Wooden Shield,31020000,7204000,0,0,0,0,0,6,6,6,6,40,0,0,0,0,8100
Medium Shield,Marred Wooden Shield,Marred Heavy Wooden Shield,31020100,7204001,1,0,0,0,0,6,6,6,6,36,0,0,0,0,100
Medium Shield,Marred Wooden Shield,Marred Keen Wooden Shield,31020200,7204002,2,0,0,0,0,6,6,6,6,8,32,0,0,0,200
Medium Shield,Marred Wooden Shield,Marred Quality Wooden Shield,31020300,7204003,8,0,0,0,0,6,6,6,6,40,40,0,0,0,300
Medium Shield,Marred Wooden Shield,Marred Fire Wooden Shield,31020400,7204005,0,0,4,0,0,6,6,6,6,28,12,0,0,0,400
Medium Shield,Marred Wooden Shield,Marred Flame Art Wooden Shield,31020500,7204006,0,0,4,0,0,6,6,6,6,14,0,0,24,0,500
Medium Shield,Marred Wooden Shield,Marred Lightning Wooden Shield,31020600,7204007,0,0,0,4,0,6,6,6,6,8,28,0,0,0,600
Medium Shield,Marred Wooden Shield,Marred Sacred Wooden Shield,31020700,7204008,0,0,0,0,4,6,6,6,6,18,0,0,24,0,700
Medium Shield,Marred Wooden Shield,Marred Magic Wooden Shield,31020800,7204004,0,4,0,0,0,6,6,6,6,16,0,24,0,0,800
Medium Shield,Marred Wooden Shield,Marred Cold Wooden Shield,31020900,7204011,0,4,0,0,0,6,6,6,6,36,0,24,0,0,900
Medium Shield,Marred Wooden Shield,Marred Poison Wooden Shield,31021000,7204009,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1000
Medium Shield,Marred Wooden Shield,Marred Blood Wooden Shield,31021100,7204010,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1100
Medium Shield,Marred Wooden Shield,Marred Occult Wooden Shield,31021200,7204012,7,0,0,0,0,6,6,6,6,38,0,0,0,38,1200
Medium Shield,Sun Realm Shield,Sun Realm Shield,31050000,7205000,0,0,0,0,0,6,6,6,6,40,0,0,0,0,8100
Medium Shield,Sun Realm Shield,Heavy Sun Realm Shield,31050100,7205001,1,0,0,0,0,6,6,6,6,36,0,0,0,0,100
Medium Shield,Sun Realm Shield,Keen Sun Realm Shield,31050200,7205002,2,0,0,0,0,6,6,6,6,8,32,0,0,0,200
Medium Shield,Sun Realm Shield,Quality Sun Realm Shield,31050300,7205003,8,0,0,0,0,6,6,6,6,40,40,0,0,0,300
Medium Shield,Sun Realm Shield,Fire Sun Realm Shield,31050400,7205005,0,0,4,0,0,6,6,6,6,28,12,0,0,0,400
Medium Shield,Sun Realm Shield,Flame Art Sun Realm Shield,31050500,7205006,0,0,4,0,0,6,6,6,6,14,0,0,24,0,500
Medium Shield,Sun Realm Shield,Lightning Sun Realm Shield,31050600,7205007,0,0,0,4,0,6,6,6,6,8,28,0,0,0,600
Medium Shield,Sun Realm Shield,Sacred Sun Realm Shield,31050700,7205008,0,0,0,0,4,6,6,6,6,18,0,0,24,0,700
Medium Shield,Sun Realm Shield,Magic Sun Realm Shield,31050800,7205004,0,4,0,0,0,6,6,6,6,16,0,24,0,0,800
Medium Shield,Sun Realm Shield,Cold Sun Realm Shield,31050900,7205011,0,4,0,0,0,6,6,6,6,36,0,24,0,0,900
Medium Shield,Sun Realm Shield,Poison Sun Realm Shield,31051000,7205009,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1000
Medium Shield,Sun Realm Shield,Blood Sun Realm Shield,31051100,7205010,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1100
Medium Shield,Sun Realm Shield,Occult Sun Realm Shield,31051200,7205012,7,0,0,0,0,6,6,6,6,38,0,0,0,38,1200
Medium Shield,Round Shield,Round Shield,31070000,7206000,0,0,0,0,0,6,6,6,6,40,0,0,0,0,8100
Medium Shield,Round Shield,Heavy Round Shield,31070100,7206001,1,0,0,0,0,6,6,6,6,36,0,0,0,0,100
Medium Shield,Round Shield,Keen Round Shield,31070200,7206002,2,0,0,0,0,6,6,6,6,8,32,0,0,0,200
Medium Shield,Round Shield,Quality Round Shield,31070300,7206003,8,0,0,0,0,6,6,6,6,40,40,0,0,0,300
Medium Shield,Round Shield,Fire Round Shield,31070400,7206005,0,0,4,0,0,6,6,6,6,28,12,0,0,0,400
Medium Shield,Round Shield,Flame Art Round Shield,31070500,7206006,0,0,4,0,0,6,6,6,6,14,0,0,24,0,500
Medium Shield,Round Shield,Lightning Round Shield,31070600,7206007,0,0,0,4,0,6,6,6,6,8,28,0,0,0,600
Medium Shield,Round Shield,Sacred Round Shield,31070700,7206008,0,0,0,0,4,6,6,6,6,18,0,0,24,0,700
Medium Shield,Round Shield,Magic Round Shield,31070800,7206004,0,4,0,0,0,6,6,6,6,16,0,24,0,0,800
Medium Shield,Round Shield,Cold Round Shield,31070900,7206011,0,4,0,0,0,6,6,6,6,36,0,24,0,0,900
Medium Shield,Round Shield,Poison Round Shield,31071000,7206009,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1000
Medium Shield,Round Shield,Blood Round Shield,31071100,7206010,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1100
Medium Shield,Round Shield,Occult Round Shield,31071200,7206012,7,0,0,0,0,6,6,6,6,38,0,0,0,38,1200
Medium Shield,Large Leather Shield,Large Leather Shield,31230000,7207000,0,0,0,0,0,6,6,6,6,40,0,0,0,0,8100
Medium Shield,Large Leather Shield,Heavy Large Leather Shield,31230100,7207001,1,0,0,0,0,6,6,6,6,36,0,0,0,0,100
Medium Shield,Large Leather Shield,Keen Large Leather Shield,31230200,7207002,2,0,0,0,0,6,6,6,6,8,32,0,0,0,200
Medium Shield,Large Leather Shield,Quality Large Leather Shield,31230300,7207003,8,0,0,0,0,6,6,6,6,40,40,0,0,0,300
Medium Shield,Large Leather Shield,Fire Large Leather Shield,31230400,7207005,0,0,4,0,0,6,6,6,6,28,12,0,0,0,400
Medium Shield,Large Leather Shield,Flame Art Large Leather Shield,31230500,7207006,0,0,4,0,0,6,6,6,6,14,0,0,24,0,500
Medium Shield,Large Leather Shield,Lightning Large Leather Shield,31230600,7207007,0,0,0,4,0,6,6,6,6,8,28,0,0,0,600
Medium Shield,Large Leather Shield,Sacred Large Leather Shield,31230700,7207008,0,0,0,0,4,6,6,6,6,18,0,0,24,0,700
Medium Shield,Large Leather Shield,Magic Large Leather Shield,31230800,7207004,0,4,0,0,0,6,6,6,6,16,0,24,0,0,800
Medium Shield,Large Leather Shield,Cold Large Leather Shield,31230900,7207011,0,4,0,0,0,6,6,6,6,36,0,24,0,0,900
Medium Shield,Large Leather Shield,Poison Large Leather Shield,31231000,7207009,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1000
Medium Shield,Large Leather Shield,Bloody Large Leather Shield,31231100,7207010,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1100
Medium Shield,Large Leather Shield,Occult Large Leather Shield,31231200,7207012,7,0,0,0,0,6,6,6,6,38,0,0,0,38,1200
Medium Shield,Black Leather Shield,Black Leather Shield,31340000,7208000,0,0,0,0,0,6,6,6,6,40,0,0,0,0,8100
Medium Shield,Black Leather Shield,Heavy Black Leather Shield,31340100,7208001,1,0,0,0,0,6,6,6,6,36,0,0,0,0,100
Medium Shield,Black Leather Shield,Keen Black Leather Shield,31340200,7208002,2,0,0,0,0,6,6,6,6,8,32,0,0,0,200
Medium Shield,Black Leather Shield,Quality Black Leather Shield,31340300,7208003,8,0,0,0,0,6,6,6,6,40,40,0,0,0,300
Medium Shield,Black Leather Shield,Fire Black Leather Shield,31340400,7208005,0,0,4,0,0,6,6,6,6,28,12,0,0,0,400
Medium Shield,Black Leather Shield,Flame Art Black Leather Shield,31340500,7208006,0,0,4,0,0,6,6,6,6,14,0,0,24,0,500
Medium Shield,Black Leather Shield,Lightning Black Leather Shield,31340600,7208007,0,0,0,4,0,6,6,6,6,8,28,0,0,0,600
Medium Shield,Black Leather Shield,Sacred Black Leather Shield,31340700,7208008,0,0,0,0,4,6,6,6,6,18,0,0,24,0,700
Medium Shield,Black Leather Shield,Magic Black Leather Shield,31340800,7208004,0,4,0,0,0,6,6,6,6,16,0,24,0,0,800
Medium Shield,Black Leather Shield,Cold Black Leather Shield,31340900,7208011,0,4,0,0,0,6,6,6,6,36,0,24,0,0,900
Medium Shield,Black Leather Shield,Poison Black Leather Shield,31341000,7208009,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1000
Medium Shield,Black Leather Shield,Blood Black Leather Shield,31341100,7208010,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1100
Medium Shield,Black Leather Shield,Occult Black Leather Shield,31341200,7208012,7,0,0,0,0,6,6,6,6,38,0,0,0,38,1200
Medium Shield,Marred Leather Shield,Marred Leather Shield,31010000,7209000,0,0,0,0,0,6,6,6,6,40,0,0,0,0,8100
Medium Shield,Marred Leather Shield,Marred Heavy Leather Shield,31010100,7209001,1,0,0,0,0,6,6,6,6,36,0,0,0,0,100
Medium Shield,Marred Leather Shield,Marred Keen Leather Shield,31010200,7209002,2,0,0,0,0,6,6,6,6,8,32,0,0,0,200
Medium Shield,Marred Leather Shield,Marred Quality Leather Shield,31010300,7209003,8,0,0,0,0,6,6,6,6,40,40,0,0,0,300
Medium Shield,Marred Leather Shield,Marred Fire Leather Shield,31010400,7209005,0,0,4,0,0,6,6,6,6,28,12,0,0,0,400
Medium Shield,Marred Leather Shield,Marred Flame Art Leather Shield,31010500,7209006,0,0,4,0,0,6,6,6,6,14,0,0,24,0,500
Medium Shield,Marred Leather Shield,Marred Lightning Leather Shield,31010600,7209007,0,0,0,4,0,6,6,6,6,8,28,0,0,0,600
Medium Shield,Marred Leather Shield,Marred Sacred Leather Shield,31010700,7209008,0,0,0,0,4,6,6,6,6,18,0,0,24,0,700
Medium Shield,Marred Leather Shield,Marred Magic Leather Shield,31010800,7209004,0,4,0,0,0,6,6,6,6,16,0,24,0,0,800
Medium Shield,Marred Leather Shield,Marred Cold Leather Shield,31010900,7209011,0,4,0,0,0,6,6,6,6,36,0,24,0,0,900
Medium Shield,Marred Leather Shield,Marred Poison Leather Shield,31011000,7209009,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1000
Medium Shield,Marred Leather Shield,Marred Blood Leather Shield,31011100,7209010,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1100
Medium Shield,Marred Leather Shield,Marred Occult Leather Shield,31011200,7209012,7,0,0,0,0,6,6,6,6,38,0,0,0,38,1200
Medium Shield,Heater Shield,Heater Shield,31330000,7210000,0,0,0,0,0,6,6,6,6,40,0,0,0,0,8100
Medium Shield,Heater Shield,Heavy Heater Shield,31330100,7210001,1,0,0,0,0,6,6,6,6,36,0,0,0,0,100
Medium Shield,Heater Shield,Keen Heater Shield,31330200,7210002,2,0,0,0,0,6,6,6,6,8,32,0,0,0,200
Medium Shield,Heater Shield,Quality Heater Shield,31330300,7210003,8,0,0,0,0,6,6,6,6,40,40,0,0,0,300
Medium Shield,Heater Shield,Fire Heater Shield,31330400,7210005,0,0,4,0,0,6,6,6,6,28,12,0,0,0,400
Medium Shield,Heater Shield,Flame Art Heater Shield,31330500,7210006,0,0,4,0,0,6,6,6,6,14,0,0,24,0,500
Medium Shield,Heater Shield,Lightning Heater Shield,31330600,7210007,0,0,0,4,0,6,6,6,6,8,28,0,0,0,600
Medium Shield,Heater Shield,Sacred Heater Shield,31330700,7210008,0,0,0,0,4,6,6,6,6,18,0,0,24,0,700
Medium Shield,Heater Shield,Magic Heater Shield,31330800,7210004,0,4,0,0,0,6,6,6,6,16,0,24,0,0,800
Medium Shield,Heater Shield,Cold Heater Shield,31330900,7210011,0,4,0,0,0,6,6,6,6,36,0,24,0,0,900
Medium Shield,Heater Shield,Poison Heater Shield,31331000,7210009,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1000
Medium Shield,Heater Shield,Blood Heater Shield,31331100,7210010,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1100
Medium Shield,Heater Shield,Occult Heater Shield,31331200,7210012,7,0,0,0,0,6,6,6,6,38,0,0,0,38,1200
Medium Shield,Blue Crest Heater Shield,Blue Crest Heater Shield,31300000,7211000,0,0,0,0,0,6,6,6,6,40,0,0,0,0,8100
Medium Shield,Blue Crest Heater Shield,Heavy Blue Crest Heater Shield,31300100,7211001,1,0,0,0,0,6,6,6,6,36,0,0,0,0,100
Medium Shield,Blue Crest Heater Shield,Keen Blue Crest Heater Shield,31300200,7211002,2,0,0,0,0,6,6,6,6,8,32,0,0,0,200
Medium Shield,Blue Crest Heater Shield,Quality Blue Crest Heater Shield,31300300,7211003,8,0,0,0,0,6,6,6,6,40,40,0,0,0,300
Medium Shield,Blue Crest Heater Shield,Fire Blue Crest Heater Shield,31300400,7211005,0,0,4,0,0,6,6,6,6,28,12,0,0,0,400
Medium Shield,Blue Crest Heater Shield,Flame Art Blue Crest Heater Shield,31300500,7211006,0,0,4,0,0,6,6,6,6,14,0,0,24,0,500
Medium Shield,Blue Crest Heater Shield,Lightning Blue Crest Heater Shield,31300600,7211007,0,0,0,4,0,6,6,6,6,8,28,0,0,0,600
Medium Shield,Blue Crest Heater Shield,Sacred Blue Crest Heater Shield,31300700,7211008,0,0,0,0,4,6,6,6,6,18,0,0,24,0,700
Medium Shield,Blue Crest Heater Shield,Magic Blue Crest Heater Shield,31300800,7211004,0,4,0,0,0,6,6,6,6,16,0,24,0,0,800
Medium Shield,Blue Crest Heater Shield,Cold Blue Crest Heater Shield,31300900,7211011,0,4,0,0,0,6,6,6,6,36,0,24,0,0,900
Medium Shield,Blue Crest Heater Shield,Poison Blue Crest Heater Shield,31301000,7211009,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1000
Medium Shield,Blue Crest Heater Shield,Blood Blue Crest Heater Shield,31301100,7211010,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1100
Medium Shield,Blue Crest Heater Shield,Occult Blue Crest Heater Shield,31301200,7211012,7,0,0,0,0,6,6,6,6,38,0,0,0,38,1200
Medium Shield,Red Crest Heater Shield,Red Crest Heater Shield,31290000,7212000,0,0,0,0,0,6,6,6,6,40,0,0,0,0,8100
Medium Shield,Red Crest Heater Shield,Heavy Red Crest Heater Shield,31290100,7212001,1,0,0,0,0,6,6,6,6,36,0,0,0,0,100
Medium Shield,Red Crest Heater Shield,Keen Red Crest Heater Shield,31290200,7212002,2,0,0,0,0,6,6,6,6,8,32,0,0,0,200
Medium Shield,Red Crest Heater Shield,Quality Red Crest Heater Shield,31290300,7212003,8,0,0,0,0,6,6,6,6,40,40,0,0,0,300
Medium Shield,Red Crest Heater Shield,Fire Red Crest Heater Shield,31290400,7212005,0,0,4,0,0,6,6,6,6,28,12,0,0,0,400
Medium Shield,Red Crest Heater Shield,Flame Art Red Crest Heater Shield,31290500,7212006,0,0,4,0,0,6,6,6,6,14,0,0,24,0,500
Medium Shield,Red Crest Heater Shield,Lightning Red Crest Heater Shield,31290600,7212007,0,0,0,4,0,6,6,6,6,8,28,0,0,0,600
Medium Shield,Red Crest Heater Shield,Sacred Red Crest Heater Shield,31290700,7212008,0,0,0,0,4,6,6,6,6,18,0,0,24,0,700
Medium Shield,Red Crest Heater Shield,Magic Red Crest Heater Shield,31290800,7212004,0,4,0,0,0,6,6,6,6,16,0,24,0,0,800
Medium Shield,Red Crest Heater Shield,Cold Red Crest Heater Shield,31290900,7212011,0,4,0,0,0,6,6,6,6,36,0,24,0,0,900
Medium Shield,Red Crest Heater Shield,Poison Red Crest Heater Shield,31291000,7212009,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1000
Medium Shield,Red Crest Heater Shield,Blood Red Crest Heater Shield,31291100,7212010,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1100
Medium Shield,Red Crest Heater Shield,Occult Red Crest Heater Shield,31291200,7212012,7,0,0,0,0,6,6,6,6,38,0,0,0,38,1200
Medium Shield,Beast Crest Heater Shield,Beast Crest Heater Shield,31280000,7213000,0,0,0,0,0,6,6,6,6,40,0,0,0,0,8100
Medium Shield,Beast Crest Heater Shield,Heavy Beast Crest Heater Shield,31280100,7213001,1,0,0,0,0,6,6,6,6,36,0,0,0,0,100
Medium Shield,Beast Crest Heater Shield,Keen Beast Crest Heater Shield,31280200,7213002,2,0,0,0,0,6,6,6,6,8,32,0,0,0,200
Medium Shield,Beast Crest Heater Shield,Quality Beast Crest Heater Shield,31280300,7213003,8,0,0,0,0,6,6,6,6,40,40,0,0,0,300
Medium Shield,Beast Crest Heater Shield,Fire Beast Crest Heater Shield,31280400,7213005,0,0,4,0,0,6,6,6,6,28,12,0,0,0,400
Medium Shield,Beast Crest Heater Shield,Flame Art Beast Crest Heater Shield,31280500,7213006,0,0,4,0,0,6,6,6,6,14,0,0,24,0,500
Medium Shield,Beast Crest Heater Shield,Lightning Beast Crest Heater Shield,31280600,7213007,0,0,0,4,0,6,6,6,6,8,28,0,0,0,600
Medium Shield,Beast Crest Heater Shield,Sacred Beast Crest Heater Shield,31280700,7213008,0,0,0,0,4,6,6,6,6,18,0,0,24,0,700
Medium Shield,Beast Crest Heater Shield,Magic Beast Crest Heater Shield,31280800,7213004,0,4,0,0,0,6,6,6,6,16,0,24,0,0,800
Medium Shield,Beast Crest Heater Shield,Cold Beast Crest Heater Shield,31280900,7213011,0,4,0,0,0,6,6,6,6,36,0,24,0,0,900
Medium Shield,Beast Crest Heater Shield,Poison Beast Crest Heater Shield,31281000,7213009,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1000
Medium Shield,Beast Crest Heater Shield,Blood Beast Crest Heater Shield,31281100,7213010,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1100
Medium Shield,Beast Crest Heater Shield,Occult Beast Crest Heater Shield,31281200,7213012,7,0,0,0,0,6,6,6,6,38,0,0,0,38,1200
Medium Shield,Inverted Hawk Heater Shield,Inverted Hawk Heater Shield,31320000,7214000,0,0,0,0,0,6,6,6,6,40,0,0,0,0,8100
Medium Shield,Inverted Hawk Heater Shield,Heavy Inverted Hawk Heater Shield,31320100,7214001,1,0,0,0,0,6,6,6,6,36,0,0,0,0,100
Medium Shield,Inverted Hawk Heater Shield,Keen Inverted Hawk Heater Shield,31320200,7214002,2,0,0,0,0,6,6,6,6,8,32,0,0,0,200
Medium Shield,Inverted Hawk Heater Shield,Quality Inverted Hawk Heater Shield,31320300,7214003,8,0,0,0,0,6,6,6,6,40,40,0,0,0,300
Medium Shield,Inverted Hawk Heater Shield,Fire Inverted Hawk Heater Shield,31320400,7214005,0,0,4,0,0,6,6,6,6,28,12,0,0,0,400
Medium Shield,Inverted Hawk Heater Shield,Flame Art Inverted Hawk Heater Shield,31320500,7214006,0,0,4,0,0,6,6,6,6,14,0,0,24,0,500
Medium Shield,Inverted Hawk Heater Shield,Lightning Inverted Hawk Heater Shield,31320600,7214007,0,0,0,4,0,6,6,6,6,8,28,0,0,0,600
Medium Shield,Inverted Hawk Heater Shield,Sacred Inverted Hawk Heater Shield,31320700,7214008,0,0,0,0,4,6,6,6,6,18,0,0,24,0,700
Medium Shield,Inverted Hawk Heater Shield,Magic Inverted Hawk Heater Shield,31320800,7214004,0,4,0,0,0,6,6,6,6,16,0,24,0,0,800
Medium Shield,Inverted Hawk Heater Shield,Cold Inverted Hawk Heater Shield,31320900,7214011,0,4,0,0,0,6,6,6,6,36,0,24,0,0,900
Medium Shield,Inverted Hawk Heater Shield,Poison Inverted Hawk Heater Shield,31321000,7214009,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1000
Medium Shield,Inverted Hawk Heater Shield,Blood Inverted Hawk Heater Shield,31321100,7214010,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1100
Medium Shield,Inverted Hawk Heater Shield,Occult Inverted Hawk Heater Shield,31321200,7214012,7,0,0,0,0,6,6,6,6,38,0,0,0,38,1200
Medium Shield,Eclipse Crest Heater Shield,Eclipse Crest Heater Shield,31310000,7215000,0,0,0,0,0,6,6,6,6,40,0,0,0,0,8100
Medium Shield,Eclipse Crest Heater Shield,Heavy Eclipse Crest Heater Shield,31310100,7215001,1,0,0,0,0,6,6,6,6,36,0,0,0,0,100
Medium Shield,Eclipse Crest Heater Shield,Keen Eclipse Crest Heater Shield,31310200,7215002,2,0,0,0,0,6,6,6,6,8,32,0,0,0,200
Medium Shield,Eclipse Crest Heater Shield,Quality Eclipse Crest Heater Shield,31310300,7215003,8,0,0,0,0,6,6,6,6,40,40,0,0,0,300
Medium Shield,Eclipse Crest Heater Shield,Fire Eclipse Crest Heater Shield,31310400,7215005,0,0,4,0,0,6,6,6,6,28,12,0,0,0,400
Medium Shield,Eclipse Crest Heater Shield,Flame Art Eclipse Crest Heater Shield,31310500,7215006,0,0,4,0,0,6,6,6,6,14,0,0,24,0,500
Medium Shield,Eclipse Crest Heater Shield,Lightning Eclipse Crest Heater Shield,31310600,7215007,0,0,0,4,0,6,6,6,6,8,28,0,0,0,600
Medium Shield,Eclipse Crest Heater Shield,Sacred Eclipse Crest Heater Shield,31310700,7215008,0,0,0,0,4,6,6,6,6,18,0,0,24,0,700
Medium Shield,Eclipse Crest Heater Shield,Magic Eclipse Crest Heater Shield,31310800,7215004,0,4,0,0,0,6,6,6,6,16,0,24,0,0,800
Medium Shield,Eclipse Crest Heater Shield,Cold Eclipse Crest Heater Shield,31310900,7215011,0,4,0,0,0,6,6,6,6,36,0,24,0,0,900
Medium Shield,Eclipse Crest Heater Shield,Poison Eclipse Crest Heater Shield,31311000,7215009,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1000
Medium Shield,Eclipse Crest Heater Shield,Blood Eclipse Crest Heater Shield,31311100,7215010,0,0,0,0,0,6,6,6,6,38,0,0,0,30,1100
Medium Shield,Eclipse Crest Heater Shield,Occult Eclipse Crest Heater Shield,31311200,7215012,7,0,0,0,0,6,6,6,6,38,0,0,0,38,1200
Medium Shield,Kite Shield,Kite Shield,31000000,7216000,0,0,0,0,0,6,6,6,6,40,0,0,0,0,8100
Medium Shield,Kite Shield,Heavy Kite Shield,31000100,7216001,1,0,0,0,0,6,6,6,6,36,0,0,0,0,100
Medium Shield,Kite Shield,Keen Kite Shield,31000200,7216002,2,0,0,0,0,6,6,6,6,8,32,0,0,0,200
Medium Shield,Kite Shield,Quality Kite Shield,31000300,7216003,8,0,0,0,0,6,6,6,6,40,40,0,0,0,300
Medium Shield,Kite Shield,Fire Kite Shield,31000400,7216005,0,0,4,0,0,6,6,6,6,28,12,0,0,0,400
Medium Shield,Kite Shield,Flame Art Kite Shield,31000500,7216006,0,0,4,0,0,6,6,6,6,14,0,0,24,0,500
Medium Shield,Kite Shield,Lightning Kite Shield,31000600,7216007,0,0,0,4,0,6,6,6,6,8,28,0,0,0,600
Medium Shield,Kite Shield,Sacred Kite Shield,31000700,7216008,0,0,0,0,4,6,6,6,6,18,0,0,24,0,700
Medium Shield,Kite Shield,Magic Kite Shield,31000800,7216004,0,4,0,0,0,6,6,6,6,16,0,24,0,0,800
Medium Shield,Kite Shield,Cold Kite Shield,31000900,7216011,0,4,0,0,0,6,6,6,6,36,0,24,0,0,900
